episode_index,episode_return,terminated_reason,closure_mode,closed_loop,fitness_reward,average_gtc,std_gtc,route_node_count,route_path_node_ids
238,-8336.3271484375,closed_loop,forced,True,-8335.326774266981,4916.510180541645,,3,"[1194, 1208, 1194]"
239,-94.48604422942844,closed_loop,forced,True,-91.71768142329601,86.47617876379196,,6,"[2006, 2598, 2615, 2005, 2004, 2006]"
240,-27906.05274558979,closed_loop,forced,True,-27905.0532414671,27905.0532414671,,3,"[3343, 3344, 3343]"
241,-15287.6318359375,closed_loop,forced,True,-15286.632306199355,10564.976460641461,,3,"[899, 903, 899]"
242,-226.98692321777344,closed_loop,forced,True,-224.98692249128595,198.01435710538357,,3,"[247, 248, 247]"
243,-8510.2470703125,closed_loop,forced,True,-8509.246783324399,7094.034863283204,,3,"[207, 155, 207]"
244,-7318.43701171875,closed_loop,forced,True,-7317.436892993647,5997.302007535512,,3,"[1971, 649, 1971]"
245,-9489.4375,closed_loop,forced,True,-9486.437717616582,9486.437717616582,,3,"[1190, 1191, 1190]"
246,-139.969482421875,closed_loop,forced,True,-138.96947928892513,116.61201893899897,,3,"[1970, 1968, 1970]"
247,-1392.66796875,closed_loop,forced,True,-1391.6679788823826,755.1465142539454,,3,"[629, 631, 629]"
248,-219.07470703125,closed_loop,forced,True,-217.0747020676958,185.45517757432924,,3,"[503, 83, 503]"
249,-91.27835845947266,closed_loop,forced,True,-90.27836088898458,90.27836088898458,,3,"[2969, 2973, 2969]"
250,-169.94290161132812,closed_loop,forced,True,-167.94289821382733,156.5274523156292,,3,"[390, 389, 390]"
251,-2020.914393362873,closed_loop,forced,True,-2015.9002573156458,1099.4218929594988,,8,"[344, 343, 345, 354, 345, 356, 353, 344]"
252,-16056.383827229023,closed_loop,forced,True,-16055.383859530364,8678.786042725778,,3,"[122, 121, 122]"
253,-6278.22216796875,closed_loop,forced,True,-6277.222014447698,3221.9912574613377,,3,"[261, 47, 261]"
254,-68.12286575671169,closed_loop,forced,True,-66.12285183394008,66.12285183394008,,3,"[2311, 2320, 2311]"
255,-14686.7705078125,closed_loop,forced,True,-14684.77054997394,7382.356298773559,,3,"[3177, 3031, 3177]"
256,-14695.2802734375,closed_loop,forced,True,-14693.280176258962,6162.198559113532,,3,"[783, 781, 783]"
257,-2257.032470703125,closed_loop,forced,True,-2256.032377169251,1203.431941336373,,3,"[1408, 1403, 1408]"
258,-238.46074382555344,closed_loop,forced,True,-237.46073730266704,237.46073730266704,,3,"[2922, 2934, 2922]"
259,-225.3845486927603,closed_loop,forced,True,-222.0437729534127,174.23048505018272,,5,"[2005, 2615, 2598, 2615, 2005]"
260,-4335.6474609375,closed_loop,forced,True,-4334.647293505385,1856.4626885501295,,3,"[3250, 3179, 3250]"
261,-8573.119140625,closed_loop,forced,True,-8572.119212861771,7596.137255296103,,3,"[850, 110, 850]"
262,-99.24552154541016,closed_loop,forced,True,-97.24551903781116,97.24551903781116,,3,"[2411, 2410, 2411]"
263,-13216.911143690242,closed_loop,forced,True,-13215.911021007925,7414.63784460973,,3,"[1294, 528, 1294]"
264,-5900.54833984375,closed_loop,forced,True,-5899.548485668642,2548.4412838757203,,3,"[1064, 1063, 1064]"
265,-142.1905975341797,closed_loop,forced,True,-141.19060065895798,139.67980869092452,,3,"[945, 942, 945]"
266,-13448.9082342051,closed_loop,forced,True,-13447.9081261052,7738.223858318722,,3,"[2195, 2182, 2195]"
267,-106.7874755859375,closed_loop,forced,True,-104.78747904804301,104.78747904804301,,3,"[3321, 3318, 3321]"
268,-5137.516948566597,closed_loop,forced,True,-5136.326456440833,4656.1992041419235,,5,"[3116, 3263, 2059, 3263, 3116]"
269,-22702.20703125,closed_loop,forced,True,-22701.20776905753,11131.748020173889,,3,"[2983, 2784, 2983]"
270,-3503.32861328125,closed_loop,forced,True,-3502.3286737679437,1858.3832014845334,,3,"[22, 23, 22]"
271,-200.91749035130488,closed_loop,forced,True,-199.47947306031256,152.3262714298328,,6,"[2609, 2605, 2606, 2607, 3401, 2609]"
272,-5760.107439654617,closed_loop,forced,True,-5759.107331422989,2906.5331446779405,,3,"[3790, 3789, 3790]"
273,-11867.048835033693,closed_loop,forced,True,-11866.04899197853,8462.23221992186,,3,"[3608, 3607, 3608]"
274,-12047.64941644932,closed_loop,forced,True,-12044.649318597316,5039.89363913962,,3,"[1548, 1556, 1548]"
275,-7713.9072265625,closed_loop,forced,True,-7712.907360697783,3939.2364415944985,,3,"[3757, 1560, 3757]"
276,-4531.177734375,closed_loop,forced,True,-4530.177788310632,1995.6643991314002,,3,"[2389, 2390, 2389]"
277,-6280.25390625,closed_loop,forced,True,-6279.2539334207095,3192.350344366777,,3,"[598, 595, 598]"
278,-11033.552734375,closed_loop,forced,True,-11032.552278339666,4664.0491306452495,,3,"[1676, 2851, 1676]"
279,-3032.6208524865597,closed_loop,forced,True,-3031.620834682473,1189.9206037134343,,3,"[2471, 3370, 2471]"
280,-18523.029296875,closed_loop,forced,True,-18522.028356180545,7763.498492851638,,3,"[3300, 3302, 3300]"
281,-145.5104522705078,closed_loop,forced,True,-144.5104485613858,129.87110882943182,,3,"[3173, 2290, 3173]"
282,-12007.6123046875,closed_loop,forced,True,-12006.612237571164,6051.283885716382,,3,"[1111, 1113, 1111]"
283,-23631.228515625,closed_loop,forced,True,-23629.228497469303,16636.763574937566,,3,"[2937, 1659, 2937]"
284,-8950.950199038754,closed_loop,forced,True,-8949.949791996201,7999.584343183329,,3,"[2797, 2368, 2797]"
285,-15305.366215353071,closed_loop,forced,True,-15301.365886834012,7258.866532392435,,3,"[1853, 1856, 1853]"
286,-13514.492341882276,closed_loop,forced,True,-13512.492639963772,6824.819922657526,,5,"[400, 395, 389, 395, 400]"
287,-14764.93359375,closed_loop,forced,True,-14763.934040053422,14763.934040053422,,3,"[3400, 2311, 3400]"
288,-227.32910093823193,closed_loop,forced,True,-226.3290815140818,226.3290815140818,,3,"[2511, 2512, 2511]"
289,-12339.54590524712,closed_loop,forced,True,-12338.545986865456,6245.858416292774,,3,"[690, 1715, 690]"
290,-11585.062505792626,closed_loop,forced,True,-11581.062911227085,5899.607624736081,,3,"[2741, 2745, 2741]"
291,-5655.30859375,closed_loop,forced,True,-5654.308662999011,3434.7665199214794,,3,"[2450, 2454, 2450]"
292,-13202.5908203125,closed_loop,forced,True,-13200.590924795097,7304.76468685266,,3,"[319, 316, 319]"
293,-5247.57177734375,closed_loop,forced,True,-5246.571554830016,4633.189873461113,,3,"[2526, 2525, 2526]"
294,-13366.791015625,closed_loop,forced,True,-13365.79070580026,6755.314401534876,,3,"[1218, 1219, 1218]"
295,-28382.7421875,closed_loop,forced,True,-28381.74262633841,16645.40622562556,,3,"[899, 903, 899]"
296,-109.1241226196289,closed_loop,forced,True,-108.12412338984636,108.12412338984636,,3,"[2327, 2858, 2327]"
297,-5920.45703125,closed_loop,forced,True,-5919.4571837153235,3006.6582857332423,,3,"[16, 71, 16]"
298,-12490.939453125,closed_loop,forced,True,-12489.93931620347,11767.272736774425,,3,"[3485, 3483, 3485]"
299,-5216.292486036529,closed_loop,forced,True,-5213.292314690356,2667.169683969233,,3,"[1348, 1347, 1348]"
300,-9180.1552734375,closed_loop,forced,True,-9179.155623199893,8391.447276898683,,3,"[1026, 1028, 1026]"
301,-19342.74415120508,closed_loop,forced,True,-19336.74441341471,9746.112399853962,,3,"[2172, 2174, 2172]"
302,-250.81771503658365,closed_loop,forced,True,-249.81770193950018,140.86781363628035,,3,"[1660, 1656, 1660]"
303,-20092.041015625,closed_loop,forced,True,-20091.04181529237,20091.04181529237,,3,"[1512, 1513, 1512]"
304,-4630.056108279736,closed_loop,forced,True,-4627.738700802634,2401.2044727242383,,6,"[2413, 2478, 2453, 2425, 2453, 2413]"
305,-168.04059434428973,closed_loop,forced,True,-164.04058368702118,164.04058368702118,,3,"[1748, 1750, 1748]"
306,-4818.18359375,closed_loop,forced,True,-4817.183484949763,2697.550965088371,,3,"[1650, 1652, 1650]"
307,-14363.464868546353,closed_loop,forced,True,-14362.465005046852,6064.190597399727,,3,"[996, 991, 996]"
308,-13911.857421875,closed_loop,forced,True,-13909.857567258645,12025.731936665074,,3,"[3582, 3583, 3582]"
309,-137.74547667194656,closed_loop,forced,True,-136.23692908012862,136.23692908012862,,4,"[3485, 3483, 3445, 3485]"
310,-66.06650858116791,closed_loop,forced,True,-64.06649838912291,64.06649838912291,,3,"[3537, 3550, 3537]"
311,-9797.609375,closed_loop,forced,True,-9796.609400468813,5469.586791026459,,3,"[3422, 3423, 3422]"
312,-9083.7392578125,closed_loop,forced,True,-9082.739724849536,3850.584004196442,,3,"[2164, 2182, 2164]"
313,-20448.023443633054,closed_loop,forced,True,-20447.023091051953,10340.110396126796,,3,"[3234, 1671, 3234]"
314,-13461.380859375,closed_loop,forced,True,-13460.381188899482,13460.381188899482,,3,"[1174, 1177, 1174]"
315,-6090.1044921875,closed_loop,forced,True,-6088.10450089521,3131.3943552069445,,3,"[307, 2602, 307]"
316,-209.13307449580861,closed_loop,forced,True,-207.13306042140675,151.62520905381797,,3,"[1550, 1549, 1550]"
317,-226.88693723958932,closed_loop,forced,True,-224.2786768541373,224.2786768541373,,9,"[169, 171, 272, 1407, 1412, 1407, 272, 171, 169]"
318,-11247.4697265625,closed_loop,forced,True,-11246.469526632847,4715.556749776582,,3,"[2068, 2069, 2068]"
319,-174.96513673155823,closed_loop,forced,True,-172.9651240276659,128.54786755734133,,3,"[1007, 1008, 1007]"
320,-156.57435607910156,closed_loop,forced,True,-155.57435783479573,155.57435783479573,,3,"[3179, 3137, 3179]"
321,-124.4619826260041,closed_loop,forced,True,-123.46196837138844,123.46196837138844,,3,"[1983, 1985, 1983]"
322,-7584.787125829356,closed_loop,forced,True,-7580.7869602516,3885.876423194413,,3,"[1028, 1031, 1028]"
323,-17583.38867709985,closed_loop,forced,True,-17581.38937155056,11298.891659597124,,3,"[1121, 1119, 1121]"
324,-12155.189453125,closed_loop,forced,True,-12154.18921971412,6807.186016661587,,3,"[815, 1638, 815]"
325,-10637.313480261353,closed_loop,forced,True,-10636.31337862619,7807.872269097465,,3,"[1677, 1679, 1677]"
326,-13951.600757198888,closed_loop,forced,True,-13949.600380654385,7000.6737320027405,,3,"[2120, 3631, 2120]"
327,-178.69802228127082,closed_loop,forced,True,-176.69794604928313,176.69794604928313,,3,"[3529, 3386, 3529]"
328,-16144.243211059322,closed_loop,forced,True,-16139.25062120433,10145.949505975843,,4,"[1569, 1567, 1568, 1569]"
329,-166.466064453125,closed_loop,forced,True,-164.46606703077728,131.29712229534064,,3,"[1049, 1048, 1049]"
330,-20438.408203125,closed_loop,forced,True,-20437.408546357743,17639.24395048688,,3,"[1561, 1559, 1561]"
331,-5333.617290023896,closed_loop,forced,True,-5328.117215220425,5328.117215220425,,7,"[255, 241, 263, 241, 263, 241, 255]"
332,-6383.607077204142,closed_loop,forced,True,-6382.104319172622,6191.011420065228,,5,"[1033, 1035, 1034, 1035, 1033]"
333,-7378.607421875,closed_loop,forced,True,-7377.607400455911,7377.607400455911,,3,"[312, 314, 312]"
334,-11028.76374293134,closed_loop,forced,True,-11027.76333963774,11027.76333963774,,3,"[916, 917, 916]"
335,-6332.331665294158,closed_loop,forced,True,-6330.331710069747,6330.331710069747,,3,"[2992, 2994, 2992]"
336,-3983.513671875,closed_loop,forced,True,-3982.513678174891,3782.0898453942377,,3,"[2363, 2362, 2363]"
337,-11325.177132681525,closed_loop,forced,True,-11322.675102934068,5870.715552557934,,5,"[2111, 2109, 2108, 2109, 2111]"
338,-30186.144540547593,closed_loop,forced,True,-30182.144375994925,14770.171942513874,,3,"[3550, 3547, 3550]"
339,-17635.669921875,closed_loop,forced,True,-17634.669993436895,9738.25605329812,,3,"[2812, 3232, 2812]"
340,-4232.23583984375,closed_loop,forced,True,-4231.236065080324,2157.1989130098873,,3,"[3089, 3088, 3089]"
341,-124.15840911865234,closed_loop,forced,True,-123.15841155141266,123.15841155141266,,3,"[457, 458, 457]"
342,-2443.4006498870094,closed_loop,forced,True,-2442.40072037935,1299.2041909068614,,3,"[1920, 1898, 1920]"
343,-9202.83984375,closed_loop,forced,True,-9201.839598152716,9201.839598152716,,3,"[719, 722, 719]"
344,-154.06076049804688,closed_loop,forced,True,-153.06075907234197,104.2034052546763,,3,"[3318, 3320, 3318]"
345,-23712.638671875,closed_loop,forced,True,-23711.6381992412,11921.286624264367,,3,"[1955, 1957, 1955]"
346,-3236.078369140625,closed_loop,forced,True,-3235.0783101426805,1949.2535737317714,,3,"[3173, 2290, 3173]"
347,-12680.46875,closed_loop,forced,True,-12678.469210488103,6379.87920961315,,3,"[2853, 2855, 2853]"
348,-139.66414653416086,closed_loop,forced,True,-136.68656615274972,136.68656615274972,,8,"[1050, 1053, 1054, 1057, 1056, 1049, 1048, 1050]"
349,-8085.32666015625,closed_loop,forced,True,-8084.326755834407,3454.9126113104435,,3,"[211, 212, 211]"
350,-100.71454240944104,closed_loop,forced,True,-98.71453859775852,95.26014546737588,,3,"[2464, 2459, 2464]"
351,-6478.50390625,closed_loop,forced,True,-6477.5041253610325,6477.5041253610325,,3,"[233, 162, 233]"
352,-16131.723641899189,closed_loop,forced,True,-16130.723777751275,12023.852074626253,,3,"[3123, 1352, 3123]"
353,-9687.959964604412,closed_loop,forced,True,-9686.960426130165,4096.579896089781,,3,"[3683, 3685, 3683]"
354,-7335.08544921875,closed_loop,forced,True,-7333.085446407385,3720.665394367097,,3,"[2153, 3428, 2153]"
355,-18317.9453125,closed_loop,forced,True,-18316.945532859798,7676.283618529248,,3,"[3334, 3332, 3334]"
356,-6491.9482421875,closed_loop,forced,True,-6490.948131787359,6490.948131787359,,3,"[948, 949, 948]"
357,-3354.054736840204,closed_loop,forced,True,-3353.0546732248827,3353.0546732248827,,3,"[3208, 3413, 3208]"
358,-15569.6904296875,closed_loop,forced,True,-15568.690488681603,7381.371004852557,,3,"[85, 81, 85]"
359,-16826.53125,closed_loop,forced,True,-16825.530625122465,10183.930157998922,,3,"[513, 256, 513]"
360,-186.5872802734375,closed_loop,forced,True,-185.58728653971042,162.7254719167446,,3,"[2422, 2423, 2422]"
361,-263.93216681842296,closed_loop,forced,True,-259.93214620935925,234.04794025172936,,3,"[2552, 2554, 2552]"
362,-11203.074339700222,closed_loop,forced,True,-11202.073932587722,11202.073932587722,,3,"[2965, 2964, 2965]"
363,-21192.397143382677,closed_loop,forced,True,-21190.976495076826,12677.207517666026,,11,"[1609, 1608, 1610, 1598, 1593, 1596, 1599, 1602, 1604, 1605, 1609]"
364,-11580.478524151315,closed_loop,forced,True,-11579.478699024194,8853.205536960355,,3,"[357, 122, 357]"
365,-7780.83056640625,closed_loop,forced,True,-7778.830679750111,4591.023175471324,,3,"[1945, 1939, 1945]"
366,-10228.588923050815,closed_loop,forced,True,-10227.588385607934,5184.637183422125,,3,"[1098, 1102, 1098]"
367,-12397.994150700153,closed_loop,forced,True,-12396.994430276667,12396.994430276667,,3,"[489, 490, 489]"
368,-12073.5236646142,closed_loop,forced,True,-12072.523780483727,7500.95036342496,,3,"[2118, 2117, 2118]"
369,-14225.5869140625,closed_loop,forced,True,-14224.586465445347,7139.9861948811285,,3,"[907, 904, 907]"
370,-102.2064290275448,closed_loop,forced,True,-97.20635328549761,97.20635328549761,,3,"[3089, 3085, 3089]"
371,-7703.327720219488,closed_loop,forced,True,-7702.327561291168,3987.6907252716514,,3,"[923, 921, 923]"
372,-8766.2099609375,closed_loop,forced,True,-8765.209677470291,6403.532574645905,,3,"[3484, 3439, 3484]"
373,-11350.698100903537,closed_loop,forced,True,-11347.507355598498,5727.502322888979,,5,"[2059, 3263, 3116, 3263, 2059]"
374,-14266.4609375,closed_loop,forced,True,-14265.46055474877,9669.168851865117,,3,"[1619, 470, 1619]"
375,-15597.55552561783,closed_loop,forced,True,-15596.547888204354,7839.002481514748,,6,"[48, 50, 253, 72, 74, 48]"
376,-7147.8583984375,closed_loop,forced,True,-7146.858520410003,6341.801450333552,,3,"[1036, 1034, 1036]"
377,-15683.6083984375,closed_loop,forced,True,-15682.608654512374,15682.608654512374,,3,"[1044, 1047, 1044]"
378,-4963.5629956438925,closed_loop,forced,True,-4961.56292644022,2498.2193161614723,,5,"[217, 398, 396, 393, 217]"
379,-10505.9404296875,closed_loop,forced,True,-10504.940615544096,9375.387927896572,,3,"[3095, 2571, 3095]"
380,-4971.9013671875,closed_loop,forced,True,-4970.901419287256,4970.901419287256,,3,"[2550, 2546, 2550]"
381,-12898.248601882362,closed_loop,forced,True,-12897.087196577222,12897.087196577222,,5,"[3408, 3410, 3411, 3410, 3408]"
382,-6957.6025390625,closed_loop,forced,True,-6955.602747449867,3583.7893868800857,,3,"[2866, 2867, 2866]"
383,-12552.4482421875,closed_loop,forced,True,-12550.44864727573,12550.44864727573,,3,"[877, 1383, 877]"
384,-4382.1201171875,closed_loop,forced,True,-4381.1202371302115,4381.1202371302115,,3,"[2396, 2400, 2396]"
385,-13003.21094725511,closed_loop,forced,True,-13002.211151822554,7346.984744667043,,3,"[840, 839, 840]"
386,-4885.2534307015885,closed_loop,forced,True,-4881.253405391638,2092.4769190960637,,3,"[1185, 1187, 1185]"
387,-10885.834969002182,closed_loop,forced,True,-10884.834688292187,5483.995625763584,,3,"[808, 1335, 808]"
388,-24206.13671875,closed_loop,forced,True,-24205.137163125884,24205.137163125884,,3,"[3344, 3346, 3344]"
389,-4439.21337890625,closed_loop,forced,True,-4436.213500276824,4436.213500276824,,3,"[1419, 1417, 1419]"
390,-14701.783203125,closed_loop,forced,True,-14700.78296293991,7551.653715027634,,3,"[1657, 1658, 1657]"
391,-143.65048217773438,closed_loop,forced,True,-141.6504880582484,141.6504880582484,,3,"[1396, 242, 1396]"
392,-6872.1220703125,closed_loop,forced,True,-6871.122242718124,6871.122242718124,,3,"[157, 893, 157]"
393,-12473.09035748451,closed_loop,forced,True,-12471.611359033413,6313.709559818067,,6,"[628, 634, 636, 2864, 636, 628]"
394,-76.802734375,closed_loop,forced,True,-74.80273500838456,74.80273500838456,,3,"[617, 612, 617]"
395,-6745.96484375,closed_loop,forced,True,-6744.96477525113,3424.431317458169,,3,"[1483, 1481, 1483]"
396,-6716.556185172007,closed_loop,forced,True,-6714.548095017824,3414.6406373506666,,7,"[293, 166, 291, 550, 291, 166, 293]"
397,-108.11286163330078,closed_loop,forced,True,-107.11286342830212,94.82795464108855,,3,"[285, 1882, 285]"
398,-5214.755859375,closed_loop,forced,True,-5213.756020426361,5213.756020426361,,3,"[3546, 3547, 3546]"
399,-12577.3896484375,closed_loop,forced,True,-12574.390135670134,12574.390135670134,,3,"[3513, 1012, 3513]"
400,-13372.333120642368,closed_loop,forced,True,-13371.333183437393,5624.250773957042,,3,"[3289, 3287, 3289]"
401,-5610.957254901034,closed_loop,forced,True,-5607.780033517522,5607.780033517522,,10,"[2287, 2288, 2514, 2288, 2534, 2536, 3315, 2540, 2289, 2287]"
402,-7953.7646484375,closed_loop,forced,True,-7952.764708005953,4059.6504329661193,,3,"[149, 148, 149]"
403,-13663.220703125,closed_loop,forced,True,-13662.2205996618,8889.450728236397,,3,"[971, 1003, 971]"
404,-29019.91021155262,closed_loop,forced,True,-29018.9109342926,20856.107796603876,,3,"[761, 733, 761]"
405,-15446.563480048642,closed_loop,forced,True,-15442.563073580393,7819.134740323572,,3,"[1268, 1269, 1268]"
406,-12279.786752484442,closed_loop,forced,True,-12277.31437040193,12277.31437040193,,7,"[2713, 2717, 2719, 2720, 2719, 2717, 2713]"
407,-258.7200012207031,closed_loop,forced,True,-257.7200125615551,257.7200125615551,,3,"[1447, 1446, 1447]"
408,-5648.280278470671,closed_loop,forced,True,-5647.280371698904,2842.81103596898,,3,"[2126, 2128, 2126]"
409,-21501.218768430314,closed_loop,forced,True,-21499.218862388574,10777.088520318388,,3,"[241, 240, 241]"
410,-174.32989501953125,closed_loop,forced,True,-173.329890856008,149.04454320390994,,3,"[2345, 2074, 2345]"
411,-112.23150634765625,closed_loop,forced,True,-111.23150320861501,111.23150320861501,,3,"[3053, 3051, 3053]"
412,-13835.912109375,closed_loop,forced,True,-13834.911677747983,13834.911677747983,,3,"[2126, 2128, 2126]"
