idx,base_osmid,layer,lat,lon,node_type
2047,667,2,8.2149903,124.2362647,intersection
2048,681,0,8.2166783,124.23695049999999,intersection
2049,681,2,8.2166783,124.23695049999999,intersection
2050,670,0,8.2172281,124.23530150000002,intersection
2051,670,2,8.2172281,124.23530150000002,intersection
2052,671,0,8.214701899999998,124.2356789,intersection
2053,671,2,8.214701899999998,124.2356789,intersection
2054,759,0,8.214133999999996,124.2376155,intersection
2055,759,2,8.214133999999996,124.2376155,intersection
2056,743,0,8.2139023,124.2357699,intersection
2057,743,2,8.2139023,124.2357699,intersection
2058,2488,0,8.2132643,124.23417580000002,intersection
2059,2488,2,8.2132643,124.23417580000002,intersection
2060,688,0,8.2161679,124.22936709999999,intersection
2061,688,2,8.2161679,124.22936709999999,intersection
2062,684,0,8.216289700000003,124.2326868,intersection
2063,684,2,8.216289700000003,124.2326868,intersection
2064,680,0,8.2172414,124.2377495,intersection
2065,680,2,8.2172414,124.2377495,intersection
2066,4665,0,8.2174964,124.2385416,intersection
2067,4665,2,8.2174964,124.2385416,intersection
2068,695,0,8.212145100000003,124.23364279999998,intersection
2069,695,2,8.212145100000003,124.23364279999998,intersection
2070,691,0,8.212818500000003,124.23479030000001,intersection
2071,691,2,8.212818500000003,124.23479030000001,intersection
2072,2536,0,8.213344599999997,124.2333975,intersection
2073,2536,2,8.213344599999997,124.2333975,intersection
2074,692,0,8.212435,124.2350362,intersection
2075,692,2,8.212435,124.2350362,intersection
2076,693,0,8.210194137465075,124.23565052927603,intersection
2077,693,2,8.210194137465075,124.23565052927603,intersection
2078,694,0,8.212025,124.235305,intersection
2079,694,2,8.212025,124.235305,intersection
2080,2482,0,8.209852099999999,124.23589500000001,intersection
2081,2482,2,8.209852099999999,124.23589500000001,intersection
2082,2479,0,8.2095796,124.23609600000002,intersection
2083,2479,2,8.2095796,124.23609600000002,intersection
2084,3938,0,8.2119827,124.2332115,intersection
2085,3938,2,8.2119827,124.2332115,intersection
2086,696,0,8.2135232,124.2419797,intersection
2087,696,2,8.2135232,124.2419797,intersection
2088,697,0,8.2137138,124.24160270000002,intersection
2089,697,2,8.2137138,124.24160270000002,intersection
2090,698,0,8.213386899999998,124.24238210000001,intersection
2091,698,2,8.213386899999998,124.24238210000001,intersection
2092,699,0,8.212003100000002,124.2420996,intersection
2093,699,2,8.212003100000002,124.2420996,intersection
2094,714,0,8.213972400000001,124.2411713,intersection
2095,714,2,8.213972400000001,124.2411713,intersection
2096,712,0,8.211880999999998,124.2417541,intersection
2097,712,2,8.211880999999998,124.2417541,intersection
2098,701,0,8.2140316,124.2423481,intersection
2099,701,2,8.2140316,124.2423481,intersection
2100,702,0,8.212140400000001,124.24245380000002,intersection
2101,702,2,8.212140400000001,124.24245380000002,intersection
2102,706,0,8.212246,124.2428053,intersection
2103,706,2,8.212246,124.2428053,intersection
2104,703,0,8.2149093,124.2408816,intersection
2105,703,2,8.2149093,124.2408816,intersection
2106,704,0,8.2144827,124.24041609999999,intersection
2107,704,2,8.2144827,124.24041609999999,intersection
2108,705,0,8.215332,124.2412869,intersection
2109,705,2,8.215332,124.2412869,intersection
2110,715,0,8.2147312,124.2400479,intersection
2111,715,2,8.2147312,124.2400479,intersection
2112,716,0,8.214203799999998,124.24082389999998,intersection
2113,716,2,8.214203799999998,124.24082389999998,intersection
2114,717,0,8.213046000000002,124.2406833,intersection
2115,717,2,8.213046000000002,124.2406833,intersection
2116,744,0,8.215664100000001,124.24162340000001,intersection
2117,744,2,8.215664100000001,124.24162340000001,intersection
2118,707,0,8.214159299999999,124.2465335,intersection
2119,707,2,8.214159299999999,124.2465335,intersection
2120,708,0,8.215199000000004,124.24671669999998,intersection
2121,708,2,8.215199000000004,124.24671669999998,intersection
2122,709,0,8.2142286,124.24685490000002,intersection
2123,709,2,8.2142286,124.24685490000002,intersection
2124,710,0,8.2141835,124.2460102,intersection
2125,710,2,8.2141835,124.2460102,intersection
2126,2134,0,8.2152514,124.2463381,intersection
2127,2134,2,8.2152514,124.2463381,intersection
2128,4298,0,8.2162346,124.24692089999999,intersection
2129,4298,2,8.2162346,124.24692089999999,intersection
2130,2131,0,8.214825400000002,124.246929,intersection
2131,2131,2,8.214825400000002,124.246929,intersection
2132,4175,0,8.2150586,124.247879,intersection
2133,4175,2,8.2150586,124.247879,intersection
2134,711,0,8.211728499999996,124.24138120000002,intersection
2135,711,2,8.211728499999996,124.24138120000002,intersection
2136,713,0,8.211573099999999,124.24099999999999,intersection
2137,713,2,8.211573099999999,124.24099999999999,intersection
2138,722,0,8.2106632,124.2408956,intersection
2139,722,2,8.2106632,124.2408956,intersection
2140,739,0,8.2148905,124.2398607,intersection
2141,739,2,8.2148905,124.2398607,intersection
2142,732,0,8.216414999999996,124.24149560000001,intersection
2143,732,2,8.216414999999996,124.24149560000001,intersection
2144,718,0,8.2118552,124.24324620000002,intersection
2145,718,2,8.2118552,124.24324620000002,intersection
2146,720,0,8.211441599999997,124.2438749,intersection
2147,720,2,8.211441599999997,124.2438749,intersection
2148,721,0,8.211394100000001,124.24294190000002,intersection
2149,721,2,8.211394100000001,124.24294190000002,intersection
2150,2487,0,8.210805400000002,124.2429256,intersection
2151,2487,2,8.210805400000002,124.2429256,intersection
2152,2485,0,8.2092697,124.2407946,intersection
2153,2485,2,8.2092697,124.2407946,intersection
2154,2484,0,8.2108077,124.2415542,intersection
2155,2484,2,8.2108077,124.2415542,intersection
2156,728,0,8.217388500000002,124.241905,intersection
2157,728,2,8.217388500000002,124.241905,intersection
2158,729,0,8.2180738,124.24191499999999,intersection
2159,729,2,8.2180738,124.24191499999999,intersection
2160,727,0,8.216822,124.24266590000002,intersection
2161,727,2,8.216822,124.24266590000002,intersection
2162,756,0,8.2172689,124.2425448,intersection
2163,756,2,8.2172689,124.2425448,intersection
2164,753,0,8.2184776,124.2423422,intersection
2165,753,2,8.2184776,124.2423422,intersection
2166,758,0,8.212199599999998,124.24664,intersection
2167,758,2,8.212199599999998,124.24664,intersection
2168,752,0,8.2164754,124.2419432,intersection
2169,752,2,8.2164754,124.2419432,intersection
2170,740,0,8.214302699999998,124.23876350000002,intersection
2171,740,2,8.214302699999998,124.23876350000002,intersection
2172,734,0,8.2189168,124.24562930000002,intersection
2173,734,2,8.2189168,124.24562930000002,intersection
2174,750,0,8.2183487,124.24568430000001,intersection
2175,750,2,8.2183487,124.24568430000001,intersection
2176,751,0,8.218342099999997,124.2436599,intersection
2177,751,2,8.218342099999997,124.2436599,intersection
2178,737,0,8.2091582,124.24279410000001,intersection
2179,737,2,8.2091582,124.24279410000001,intersection
2180,738,0,8.2092875,124.24234,intersection
2181,738,2,8.2092875,124.24234,intersection
2182,2480,0,8.2101298,124.2440321,intersection
2183,2480,2,8.2101298,124.2440321,intersection
2184,2474,0,8.2089464,124.24240580000001,intersection
2185,2474,2,8.2089464,124.24240580000001,intersection
2186,2481,0,8.210474200000002,124.2417268,intersection
2187,2481,2,8.210474200000002,124.2417268,intersection
2188,2533,0,8.213359199999998,124.23929390000002,intersection
2189,2533,2,8.213359199999998,124.23929390000002,intersection
2190,746,0,8.2139929,124.23836360000001,intersection
2191,746,2,8.2139929,124.23836360000001,intersection
2192,748,0,8.213328899999999,124.23883319999999,intersection
2193,748,2,8.213328899999999,124.23883319999999,intersection
2194,741,0,8.2132265,124.2360557,intersection
2195,741,2,8.2132265,124.2360557,intersection
2196,742,0,8.2139588,124.2373617,intersection
2197,742,2,8.2139588,124.2373617,intersection
2198,3600,0,8.213157699999998,124.2389824,intersection
2199,3600,2,8.213157699999998,124.2389824,intersection
2200,757,0,8.218357,124.24673039999999,intersection
2201,757,2,8.218357,124.24673039999999,intersection
2202,755,0,8.2182063,124.2425496,intersection
2203,755,2,8.2182063,124.2425496,intersection
2204,754,0,8.218671100000002,124.24221290000001,intersection
2205,754,2,8.218671100000002,124.24221290000001,intersection
2206,1823,0,8.220053299999996,124.24612889999999,intersection
2207,1823,2,8.220053299999996,124.24612889999999,intersection
2208,2129,0,8.211773700000002,124.2476171,intersection
2209,2129,2,8.211773700000002,124.2476171,intersection
2210,2130,0,8.213362600000002,124.24728120000002,intersection
2211,2130,2,8.213362600000002,124.24728120000002,intersection
2212,2469,0,8.207879900001533,124.24323074999818,intersection
2213,2469,2,8.207879900001533,124.24323074999818,intersection
2214,2462,0,8.2076705,124.2448691,intersection
2215,2462,2,8.2076705,124.2448691,intersection
2216,2467,0,8.207560450000216,124.24380260000231,intersection
2217,2467,2,8.207560450000216,124.24380260000231,intersection
2218,798,0,8.2290136,124.23475550000002,intersection
2219,798,2,8.2290136,124.23475550000002,intersection
2220,768,0,8.230129399999994,124.2351234,intersection
2221,768,2,8.230129399999994,124.2351234,intersection
2222,769,0,8.236485000000002,124.2400436,intersection
2223,769,2,8.236485000000002,124.2400436,intersection
2224,770,0,8.2366801,124.239707,intersection
2225,770,2,8.2366801,124.239707,intersection
2226,771,0,8.236307100000001,124.2399967,intersection
2227,771,2,8.236307100000001,124.2399967,intersection
2228,772,0,8.236833999999998,124.24011069999999,intersection
2229,772,2,8.236833999999998,124.24011069999999,intersection
2230,776,0,8.236549999999998,124.23957960000001,intersection
2231,776,2,8.236549999999998,124.23957960000001,intersection
2232,777,0,8.2367756,124.24028370000002,intersection
2233,777,2,8.2367756,124.24028370000002,intersection
2234,774,0,8.2369113,124.24043,intersection
2235,774,2,8.2369113,124.24043,intersection
2236,779,0,8.222173300000001,124.239772,intersection
2237,779,2,8.222173300000001,124.239772,intersection
2238,780,0,8.2214796,124.2396928,intersection
2239,780,2,8.2214796,124.2396928,intersection
2240,781,0,8.222251199999999,124.2395194,intersection
2241,781,2,8.222251199999999,124.2395194,intersection
2242,782,0,8.2219857,124.24032100000001,intersection
2243,782,2,8.2219857,124.24032100000001,intersection
2244,2506,0,8.2226603,124.23970500000001,intersection
2245,2506,2,8.2226603,124.23970500000001,intersection
2246,786,0,8.2223352,124.23913080000001,intersection
2247,786,2,8.2223352,124.23913080000001,intersection
2248,794,0,8.222704999999998,124.24022199999999,intersection
2249,794,2,8.222704999999998,124.24022199999999,intersection
2250,783,0,8.222453199999999,124.23821090000001,intersection
2251,783,2,8.222453199999999,124.23821090000001,intersection
2252,784,0,8.222567200001217,124.23783195000105,intersection
2253,784,2,8.222567200001217,124.23783195000105,intersection
2254,785,0,8.221692399999998,124.2382354,intersection
2255,785,2,8.221692399999998,124.2382354,intersection
2256,787,0,8.222637500000001,124.23759520000002,intersection
2257,787,2,8.222637500000001,124.23759520000002,intersection
2258,788,0,8.2214282,124.2376122,intersection
2259,788,2,8.2214282,124.2376122,intersection
2260,791,0,8.221309900000001,124.2382681,intersection
2261,791,2,8.221309900000001,124.2382681,intersection
2262,790,0,8.2230122,124.23944679999998,intersection
2263,790,2,8.2230122,124.23944679999998,intersection
2264,789,0,8.2217095,124.23904350000001,intersection
2265,789,2,8.2217095,124.23904350000001,intersection
2266,793,0,8.224185899999998,124.23837800000001,intersection
2267,793,2,8.224185899999998,124.23837800000001,intersection
2268,792,0,8.221115700005528,124.23904870000187,intersection
2269,792,2,8.221115700005528,124.23904870000187,intersection
2270,1828,0,8.223214899999999,124.2391735,intersection
2271,1828,2,8.223214899999999,124.2391735,intersection
2272,4523,0,8.220305199999999,124.23883260000001,intersection
2273,4523,2,8.220305199999999,124.23883260000001,intersection
2274,797,0,8.2215874,124.24048479999999,intersection
2275,797,2,8.2215874,124.24048479999999,intersection
2276,1804,0,8.2208978,124.2401247,intersection
2277,1804,2,8.2208978,124.2401247,intersection
2278,799,0,8.222408299999996,124.25268029999998,intersection
2279,799,2,8.222408299999996,124.25268029999998,intersection
2280,800,0,8.2222919,124.25309490000001,intersection
2281,800,2,8.2222919,124.25309490000001,intersection
2282,801,0,8.223937899999997,124.2532132,intersection
2283,801,2,8.223937899999997,124.2532132,intersection
2284,802,0,8.223468199999997,124.25076570000002,intersection
2285,802,2,8.223468199999997,124.25076570000002,intersection
2286,818,0,8.222018099999998,124.25428409999999,intersection
2287,818,2,8.222018099999998,124.25428409999999,intersection
2288,820,0,8.222766800000002,124.25326050000001,intersection
2289,820,2,8.222766800000002,124.25326050000001,intersection
2290,835,0,8.2252645,124.2536803,intersection
2291,835,2,8.2252645,124.2536803,intersection
2292,828,0,8.223785899999998,124.25359280000002,intersection
2293,828,2,8.223785899999998,124.25359280000002,intersection
2294,836,0,8.2240655,124.25275459999999,intersection
2295,836,2,8.2240655,124.25275459999999,intersection
2296,1832,0,8.2246086,124.2505193,intersection
2297,1832,2,8.2246086,124.2505193,intersection
2298,2202,0,8.220903799999997,124.250122,intersection
2299,2202,2,8.220903799999997,124.250122,intersection
2300,1834,0,8.2246203,124.2482391,intersection
2301,1834,2,8.2246203,124.2482391,intersection
2302,1840,0,8.226709899999998,124.24756420000001,intersection
2303,1840,2,8.226709899999998,124.24756420000001,intersection
2304,807,0,8.222329100000616,124.25637900000193,intersection
2305,807,2,8.222329100000616,124.25637900000193,intersection
2306,808,0,8.2219619,124.2551136,intersection
2307,808,2,8.2219619,124.2551136,intersection
2308,809,0,8.2235916,124.2559867,intersection
2309,809,2,8.2235916,124.2559867,intersection
2310,810,0,8.2211239,124.25525499999999,intersection
2311,810,2,8.2211239,124.25525499999999,intersection
2312,811,0,8.22213440000319,124.25676875000332,intersection
2313,811,2,8.22213440000319,124.25676875000332,intersection
2314,827,0,8.2235399,124.2554891,intersection
2315,827,2,8.2235399,124.2554891,intersection
2316,1870,0,8.2248028,124.2556098,intersection
2317,1870,2,8.2248028,124.2556098,intersection
2318,1871,0,8.2237597,124.25651639999998,intersection
2319,1871,2,8.2237597,124.25651639999998,intersection
2320,1872,0,8.2234164,124.25672030000001,intersection
2321,1872,2,8.2234164,124.25672030000001,intersection
2322,2195,0,8.2206954,124.25532009999999,intersection
2323,2195,2,8.2206954,124.25532009999999,intersection
2324,2209,0,8.2224784,124.2570555,intersection
2325,2209,2,8.2224784,124.2570555,intersection
2326,2208,0,8.2219577,124.25723390000002,intersection
2327,2208,2,8.2219577,124.25723390000002,intersection
2328,2200,0,8.220942099999998,124.25631800000001,intersection
2329,2200,2,8.220942099999998,124.25631800000001,intersection
2330,812,0,8.2249889,124.2545467,intersection
2331,812,2,8.2249889,124.2545467,intersection
2332,813,0,8.225141899999999,124.2540922,intersection
2333,813,2,8.225141899999999,124.2540922,intersection
2334,814,0,8.2246097,124.2545015,intersection
2335,814,2,8.2246097,124.2545015,intersection
2336,816,0,8.2249118,124.25499750000002,intersection
2337,816,2,8.2249118,124.25499750000002,intersection
2338,834,0,8.224793700000001,124.253971,intersection
2339,834,2,8.224793700000001,124.253971,intersection
2340,832,0,8.2242611,124.25446680000002,intersection
2341,832,2,8.2242611,124.25446680000002,intersection
2342,1878,0,8.224735799999998,124.25504119999998,intersection
2343,1878,2,8.224735799999998,124.25504119999998,intersection
2344,817,0,8.222368500000002,124.25435559999998,intersection
2345,817,2,8.222368500000002,124.25435559999998,intersection
2346,819,0,8.222729300000001,124.254416,intersection
2347,819,2,8.222729300000001,124.254416,intersection
2348,821,0,8.222931899999999,124.255649,intersection
2349,821,2,8.222931899999999,124.255649,intersection
2350,838,0,8.221799699999996,124.2542432,intersection
2351,838,2,8.221799699999996,124.2542432,intersection
2352,825,0,8.223120100000001,124.2544271,intersection
2353,825,2,8.223120100000001,124.2544271,intersection
2354,822,0,8.223138199999998,124.2533675,intersection
2355,822,2,8.223138199999998,124.2533675,intersection
2356,837,0,8.2232759,124.25555850000002,intersection
2357,837,2,8.2232759,124.25555850000002,intersection
2358,823,0,8.2234919,124.2534905,intersection
2359,823,2,8.2234919,124.2534905,intersection
2360,824,0,8.223496000000003,124.2544484,intersection
2361,824,2,8.223496000000003,124.2544484,intersection
2362,826,0,8.2238886,124.2544502,intersection
2363,826,2,8.2238886,124.2544502,intersection
2364,840,0,8.223908899999998,124.25532820000001,intersection
2365,840,2,8.223908899999998,124.25532820000001,intersection
2366,833,0,8.224138299999998,124.2537154,intersection
2367,833,2,8.224138299999998,124.2537154,intersection
2368,1835,0,8.225224599999999,124.2589196,intersection
2369,1835,2,8.225224599999999,124.2589196,intersection
2370,1873,0,8.224822199999997,124.25620630000002,intersection
2371,1873,2,8.224822199999997,124.25620630000002,intersection
2372,831,0,8.224463999999998,124.2538552,intersection
2373,831,2,8.224463999999998,124.2538552,intersection
2374,839,0,8.2242566,124.25514310000001,intersection
2375,839,2,8.2242566,124.25514310000001,intersection
2376,2197,0,8.2216531,124.2540626,intersection
2377,2197,2,8.2216531,124.2540626,intersection
2378,2205,0,8.2215131,124.25439610000001,intersection
2379,2205,2,8.2215131,124.25439610000001,intersection
2380,841,0,8.0250377,124.2753487,intersection
2381,841,2,8.0250377,124.2753487,intersection
2382,842,0,8.0255526,124.2749833,intersection
2383,842,2,8.0255526,124.2749833,intersection
2384,843,0,8.026712099999997,124.2779532,intersection
2385,843,2,8.026712099999997,124.2779532,intersection
2386,4455,0,8.0253941,124.27473080000001,intersection
2387,4455,2,8.0253941,124.27473080000001,intersection
2388,3656,0,8.0256983,124.2748782,intersection
2389,3656,2,8.0256983,124.2748782,intersection
2390,847,0,8.0282114,124.28078940000002,intersection
2391,847,2,8.0282114,124.28078940000002,intersection
2392,2740,0,8.022835400000002,124.27534280000002,intersection
2393,2740,2,8.022835400000002,124.27534280000002,intersection
2394,849,0,8.028834299999998,124.2805976,intersection
2395,849,2,8.028834299999998,124.2805976,intersection
2396,4477,0,8.0375756,124.2734016,intersection
2397,4477,2,8.0375756,124.2734016,intersection
2398,1114,0,8.035488,124.27061,intersection
2399,1114,2,8.035488,124.27061,intersection
2400,848,0,8.019652800000001,124.2826002,intersection
2401,848,2,8.019652800000001,124.2826002,intersection
2402,850,0,8.263402399999999,124.2757948,intersection
2403,850,2,8.263402399999999,124.2757948,intersection
2404,851,0,8.2713708,124.28546950000002,intersection
2405,851,2,8.2713708,124.28546950000002,intersection
2406,852,0,8.2630354,124.27516580000001,intersection
2407,852,2,8.2630354,124.27516580000001,intersection
2408,853,0,8.261520928321811,124.27848363366755,intersection
2409,853,2,8.261520928321811,124.27848363366755,intersection
2410,2523,0,8.268589,124.2898951,intersection
2411,2523,2,8.268589,124.2898951,intersection
2412,2524,0,8.2727755,124.28673149999999,intersection
2413,2524,2,8.2727755,124.28673149999999,intersection
2414,892,0,8.2631947,124.26850590000001,intersection
2415,892,2,8.2631947,124.26850590000001,intersection
2416,893,0,8.2627252,124.2745564,intersection
2417,893,2,8.2627252,124.2745564,intersection
2418,2039,0,8.262109099999998,124.27940640000001,intersection
2419,2039,2,8.262109099999998,124.27940640000001,intersection
2420,2510,0,8.2612703,124.2807732,intersection
2421,2510,2,8.2612703,124.2807732,intersection
2422,854,0,8.256875200000001,124.2643207,intersection
2423,854,2,8.256875200000001,124.2643207,intersection
2424,855,0,8.258407900000002,124.26748309999999,intersection
2425,855,2,8.258407900000002,124.26748309999999,intersection
2426,856,0,8.256948650003414,124.26344724999566,intersection
2427,856,2,8.256948650003414,124.26344724999566,intersection
2428,4530,0,8.259716599999999,124.2707629,intersection
2429,4530,2,8.259716599999999,124.2707629,intersection
2430,899,0,8.256471799999998,124.2640963,intersection
2431,899,2,8.256471799999998,124.2640963,intersection
2432,888,0,8.257432299999998,124.26260979999999,intersection
2433,888,2,8.257432299999998,124.26260979999999,intersection
2434,878,0,8.253712000000002,124.2641823,intersection
2435,878,2,8.253712000000002,124.2641823,intersection
2436,857,0,8.2508836,124.2662253,intersection
2437,857,2,8.2508836,124.2662253,intersection
2438,859,0,8.2508174,124.2640854,intersection
2439,859,2,8.2508174,124.2640854,intersection
2440,1963,0,8.250995699999999,124.26825240000001,intersection
2441,1963,2,8.250995699999999,124.26825240000001,intersection
2442,858,0,8.2513896,124.259895,intersection
2443,858,2,8.2513896,124.259895,intersection
2444,863,0,8.2510488,124.2599895,intersection
2445,863,2,8.2510488,124.2599895,intersection
2446,895,0,8.251601999999998,124.2602286,intersection
2447,895,2,8.251601999999998,124.2602286,intersection
2448,860,0,8.250379400000002,124.26396980000001,intersection
2449,860,2,8.250379400000002,124.26396980000001,intersection
2450,861,0,8.2513672,124.2641815,intersection
2451,861,2,8.2513672,124.2641815,intersection
2452,900,0,8.249213299999997,124.2631488,intersection
2453,900,2,8.249213299999997,124.2631488,intersection
2454,901,0,8.247130499999999,124.2631902,intersection
2455,901,2,8.247130499999999,124.2631902,intersection
2456,1581,0,8.251866400000003,124.26291130000001,intersection
2457,1581,2,8.251866400000003,124.26291130000001,intersection
2458,1573,0,8.252091,124.2642365,intersection
2459,1573,2,8.252091,124.2642365,intersection
2460,862,0,8.2505237,124.2603151,intersection
2461,862,2,8.2505237,124.2603151,intersection
2462,864,0,8.2507495,124.26067550000002,intersection
2463,864,2,8.2507495,124.26067550000002,intersection
2464,865,0,8.249480699999998,124.2606673,intersection
2465,865,2,8.249480699999998,124.2606673,intersection
2466,876,0,8.2505086,124.260918,intersection
2467,876,2,8.2505086,124.260918,intersection
2468,1566,0,8.2492896,124.26052560000001,intersection
2469,1566,2,8.2492896,124.26052560000001,intersection
2470,1565,0,8.2492175,124.2610727,intersection
2471,1565,2,8.2492175,124.2610727,intersection
2472,866,0,8.258091199999999,124.2577898,intersection
2473,866,2,8.258091199999999,124.2577898,intersection
2474,867,0,8.2584162,124.2602878,intersection
2475,867,2,8.2584162,124.2602878,intersection
2476,868,0,8.2579602,124.2581994,intersection
2477,868,2,8.2579602,124.2581994,intersection
2478,869,0,8.2584188,124.25632490000001,intersection
2479,869,2,8.2584188,124.25632490000001,intersection
2480,4316,0,8.257869199999998,124.2618005,intersection
2481,4316,2,8.257869199999998,124.2618005,intersection
2482,1550,0,8.255941800003164,124.25739399999959,intersection
2483,1550,2,8.255941800003164,124.25739399999959,intersection
2484,1556,0,8.2567514,124.2594126,intersection
2485,1556,2,8.2567514,124.2594126,intersection
2486,1554,0,8.257226899999997,124.256644,intersection
2487,1554,2,8.257226899999997,124.256644,intersection
2488,1560,0,8.2590284,124.2553475,intersection
2489,1560,2,8.2590284,124.2553475,intersection
2490,870,0,8.226163300000001,124.25200430000001,intersection
2491,870,2,8.226163300000001,124.25200430000001,intersection
2492,871,0,8.2257799,124.25196610000002,intersection
2493,871,2,8.2257799,124.25196610000002,intersection
2494,872,0,8.225806950000862,124.25215245000301,intersection
2495,872,2,8.225806950000862,124.25215245000301,intersection
2496,903,0,8.22543,124.25212030000002,intersection
2497,903,2,8.22543,124.25212030000002,intersection
2498,873,0,8.2504621,124.2613513,intersection
2499,873,2,8.2504621,124.2613513,intersection
2500,875,0,8.2502857,124.2613283,intersection
2501,875,2,8.2502857,124.2613283,intersection
2502,1070,0,8.2507272,124.26201960000002,intersection
2503,1070,2,8.2507272,124.26201960000002,intersection
2504,1567,0,8.249987850000213,124.26128019999908,intersection
2505,1567,2,8.249987850000213,124.26128019999908,intersection
2506,877,0,8.253212199999998,124.26422910000001,intersection
2507,877,2,8.253212199999998,124.26422910000001,intersection
2508,879,0,8.252330299999999,124.2642532,intersection
2509,879,2,8.252330299999999,124.2642532,intersection
2510,882,0,8.255520500000001,124.2679282,intersection
2511,882,2,8.255520500000001,124.2679282,intersection
2512,880,0,8.255838900000002,124.268897,intersection
2513,880,2,8.255838900000002,124.268897,intersection
2514,881,0,8.255299450000026,124.26904084999978,intersection
2515,881,2,8.255299450000026,124.26904084999978,intersection
2516,883,0,8.256338499999998,124.2705389,intersection
2517,883,2,8.256338499999998,124.2705389,intersection
2518,2125,0,8.2548875,124.26904980000002,intersection
2519,2125,2,8.2548875,124.26904980000002,intersection
2520,2123,0,8.255085599999997,124.2681478,intersection
2521,2123,2,8.255085599999997,124.2681478,intersection
2522,3207,0,8.256517000000002,124.26734719999999,intersection
2523,3207,2,8.256517000000002,124.26734719999999,intersection
2524,884,0,8.2551898,124.27040089999998,intersection
2525,884,2,8.2551898,124.27040089999998,intersection
2526,885,0,8.2582722,124.27764349999998,intersection
2527,885,2,8.2582722,124.27764349999998,intersection
2528,2124,0,8.254686100000002,124.2711405,intersection
2529,2124,2,8.254686100000002,124.2711405,intersection
2530,886,0,8.259569284023286,124.27917734920845,intersection
2531,886,2,8.259569284023286,124.27917734920845,intersection
2532,887,0,8.2577871,124.28019630000001,intersection
2533,887,2,8.2577871,124.28019630000001,intersection
2534,896,0,8.262955,124.28538460000001,intersection
2535,896,2,8.262955,124.28538460000001,intersection
2536,2127,0,8.252665400000001,124.28661080000002,intersection
2537,2127,2,8.252665400000001,124.28661080000002,intersection
2538,889,0,8.2606206,124.27137379999999,intersection
2539,889,2,8.2606206,124.27137379999999,intersection
2540,890,0,8.261112999999996,124.2720759,intersection
2541,890,2,8.261112999999996,124.2720759,intersection
2542,891,0,8.2603226,124.27116100000002,intersection
2543,891,2,8.2603226,124.27116100000002,intersection
2544,2017,0,8.260907799999998,124.27219940000002,intersection
2545,2017,2,8.260907799999998,124.27219940000002,intersection
2546,2037,0,8.261807350000321,124.27324119999976,intersection
2547,2037,2,8.261807350000321,124.27324119999976,intersection
2548,2522,0,8.263764300000004,124.2680432,intersection
2549,2522,2,8.263764300000004,124.2680432,intersection
2550,1830,0,8.2253026,124.2460068,intersection
2551,1830,2,8.2253026,124.2460068,intersection
2552,897,0,8.264345999999998,124.2854418,intersection
2553,897,2,8.264345999999998,124.2854418,intersection
2554,898,0,8.262335,124.28640290000001,intersection
2555,898,2,8.262335,124.28640290000001,intersection
2556,2513,0,8.26438933013431,124.28662353607996,intersection
2557,2513,2,8.26438933013431,124.28662353607996,intersection
2558,2520,0,8.265319299999998,124.2857505,intersection
2559,2520,2,8.265319299999998,124.2857505,intersection
2560,2509,0,8.2619843,124.2867178,intersection
2561,2509,2,8.2619843,124.2867178,intersection
2562,1568,0,8.248296900000001,124.26239109999999,intersection
2563,1568,2,8.248296900000001,124.26239109999999,intersection
2564,1569,0,8.249540800000002,124.2622868,intersection
2565,1569,2,8.249540800000002,124.2622868,intersection
2566,2116,0,8.2469538,124.263138,intersection
2567,2116,2,8.2469538,124.263138,intersection
2568,905,0,8.247555399999998,124.26148209999998,intersection
2569,905,2,8.247555399999998,124.26148209999998,intersection
2570,2117,0,8.2478886,124.2619335,intersection
2571,2117,2,8.2478886,124.2619335,intersection
2572,906,0,8.2452046,124.25653129999999,intersection
2573,906,2,8.2452046,124.25653129999999,intersection
2574,907,0,8.245087199999999,124.2566968,intersection
2575,907,2,8.245087199999999,124.2566968,intersection
2576,908,0,8.2454147,124.25616100000002,intersection
2577,908,2,8.2454147,124.25616100000002,intersection
2578,910,0,8.245039600000002,124.25610430000002,intersection
2579,910,2,8.245039600000002,124.25610430000002,intersection
2580,1651,0,8.2448294,124.2571197,intersection
2581,1651,2,8.2448294,124.2571197,intersection
2582,1646,0,8.244405400001478,124.25590944999817,intersection
2583,1646,2,8.244405400001478,124.25590944999817,intersection
2584,1600,0,8.2455761,124.25590450000001,intersection
2585,1600,2,8.2455761,124.25590450000001,intersection
2586,1078,0,8.244750067845835,124.25544780907644,intersection
2587,1078,2,8.244750067845835,124.25544780907644,intersection
2588,911,0,8.2415829638105,124.2610120273349,intersection
2589,911,2,8.2415829638105,124.2610120273349,intersection
2590,912,0,8.241326199999998,124.2616703,intersection
2591,912,2,8.241326199999998,124.2616703,intersection
2592,913,0,8.241357199999998,124.2608373,intersection
2593,913,2,8.241357199999998,124.2608373,intersection
2594,932,0,8.242616287349422,124.26095362312446,intersection
2595,932,2,8.242616287349422,124.26095362312446,intersection
2596,973,0,8.2413432,124.26209169999998,intersection
2597,973,2,8.2413432,124.26209169999998,intersection
2598,926,0,8.2416547,124.2596405,intersection
2599,926,2,8.2416547,124.2596405,intersection
2600,914,0,8.233582199999999,124.25509749999999,intersection
2601,914,2,8.233582199999999,124.25509749999999,intersection
